fecha,Suma de Capacidad promedio realizada MW,Suma de Capacidad promedio prevista MW,Perdida
04/07/2009,39172.046,40946.165,1774.119
05/07/2009,38012.609,40295.817,2283.208
06/07/2009,38824.457,41150.786,2326.329
07/07/2009,40281.576,41910.129,1628.553
08/07/2009,41060.315,43017.541,1957.226
09/07/2009,40423.066,42316.022,1892.956
10/07/2009,39763.5,41603.891,1840.391
11/07/2009,39223.967,41014.422,1790.455
12/07/2009,38761.405,40708.53,1947.125
13/07/2009,39370.798,41455.472,2084.674
14/07/2009,40039.66,42155.889,2116.229
15/07/2009,39585.417,40528.361,942.944
16/07/2009,40189.126,41382.572,1193.446
17/07/2009,40434.213,41843.896,1409.683
18/07/2009,39522.698,41009.454,1486.756
19/07/2009,39379.819,41422.438,2042.619
20/07/2009,39658.139,41793.076,2134.937
21/07/2009,39744.272,41618.799,1874.527
22/07/2009,39277.528,40686.545,1409.017
23/07/2009,38734.8,40066.4,1331.6
24/07/2009,39627.224,41017.08,1389.856
25/07/2009,39449.167,41407.601,1958.434
26/07/2009,39446.989,41622.512,2175.523
27/07/2009,40276.561,41650.05,1373.489
28/07/2009,40818.694,42953.938,2135.244
29/07/2009,40546.039,42108.779,1562.74
30/07/2009,40852.759,42324.837,1472.078
31/07/2009,41040.952,42193.157,1152.205
01/08/2009,39672.422,41760.031,2087.609
02/08/2009,38737.825,41731.673,2993.848
03/08/2009,39516.482,42117.052,2600.57
04/08/2009,40258.883,42069.766,1810.883
05/08/2009,40968.003,41991.708,1023.705
06/08/2009,40054.436,42114.076,2059.64
07/08/2009,39204.844,41295.685,2090.841
08/08/2009,38539.158,40434.748,1895.59
09/08/2009,36989.361,39653.885,2664.524
10/08/2009,38060.292,40493.832,2433.54
11/08/2009,38245.357,40177.321,1931.964
12/08/2009,38748.431,40680.504,1932.073
13/08/2009,38605.936,39863.135,1257.199
14/08/2009,39847.082,41103.494,1256.412
15/08/2009,39328.801,41141.994,1813.193
16/08/2009,37980.497,40677.059,2696.562
17/08/2009,39039.234,41475.809,2436.575
18/08/2009,40069.417,42158.088,2088.671
19/08/2009,40356.516,41658.403,1301.887
20/08/2009,40228.126,41939.977,1711.851
21/08/2009,40606.769,42322.184,1715.415
22/08/2009,39230.547,42429.894,3199.347
23/08/2009,39258.135,41993.997,2735.862
24/08/2009,39770.534,42004.446,2233.912
25/08/2009,40146.914,42125.93,1979.016
26/08/2009,39689.543,42305.757,2616.214
27/08/2009,39536.097,42061.011,2524.914
28/08/2009,39398.419,41504.53,2106.111
29/08/2009,38904.923,41223.759,2318.836
30/08/2009,38207.253,41331.036,3123.783
31/08/2009,38092.01,41637.66,3545.65
01/09/2009,39919.8,41949.67,2029.87
02/09/2009,40303.15,42379.63,2076.48
03/09/2009,40125.88,42439.51,2313.63
04/09/2009,39811.79,41996.86,2185.07
05/09/2009,38659.41,41250.89,2591.48
06/09/2009,38424.28,41207.1,2782.82
07/09/2009,38245.06,40545.94,2300.88
08/09/2009,39048.68,41277.82,2229.14
09/09/2009,39853.72,41321.18,1467.46
10/09/2009,40030.2,41626.36,1596.16
11/09/2009,39249.31,41614.71,2365.4
12/09/2009,38925.2,41013.16,2087.96
13/09/2009,38472.89,40538.29,2065.4
14/09/2009,39279.8,41347.6,2067.8
15/09/2009,39930.01,41483,1552.99
16/09/2009,38583.03,41422.84,2839.81
17/09/2009,38808.62,41266.4,2457.78
18/09/2009,39332.95,41208.99,1876.04
19/09/2009,38777.18,40798.18,2021
20/09/2009,38387.15,40771.69,2384.54
21/09/2009,39301.35,41316.5,2015.15
22/09/2009,40505.56,42483.06,1977.5
23/09/2009,40306.9,42651.98,2345.08
24/09/2009,40020.76,41930.8,1910.04
25/09/2009,40442.42,42099.96,1657.54
26/09/2009,39639.77,41728.7,2088.93
27/09/2009,39484.09,41235.4,1751.31
28/09/2009,39896.9,42374.54,2477.64
29/09/2009,40920.12,42974.85,2054.73
30/09/2009,41353.13,43096.88,1743.75
01/10/2009,41388.61,43043.08,1654.47
02/10/2009,40884.46,42937.32,2052.86
03/10/2009,39968.98,41841.66,1872.68
04/10/2009,39123.94,41971.93,2847.99
05/10/2009,39973.03,42434.31,2461.28
06/10/2009,40864.24,42352.66,1488.42
07/10/2009,40747.14,42283.89,1536.75
08/10/2009,39665.23,42259.69,2594.46
09/10/2009,39749.27,41941.75,2192.48
10/10/2009,39740.18,42844.94,3104.76
11/10/2009,38554.62,42298.48,3743.86
12/10/2009,39429.08,42591.35,3162.27
13/10/2009,40868.3,42301.26,1432.96
14/10/2009,40597.18,41665.59,1068.41
15/10/2009,40891.57,42667.89,1776.32
16/10/2009,41174.81,42788.89,1614.08
17/10/2009,40810.05,42950.84,2140.79
18/10/2009,38903.78,42389.28,3485.5
19/10/2009,39622.04,42759.29,3137.25
20/10/2009,40911.08,42643.41,1732.33
21/10/2009,40757.255,42489.85,1732.595
22/10/2009,40613.267,42529.27,1916.003
23/10/2009,40883.98,42509.44,1625.46
24/10/2009,40602.96,42474.93,1871.97
25/10/2009,40159.479,41828.78,1669.301
26/10/2009,40127.259,42153.75,2026.491
27/10/2009,39638.959,41625.72,1986.761
28/10/2009,39334.049,41166.82,1832.771
29/10/2009,40103.569,41663.8,1560.231
30/10/2009,40204.109,42198.69,1994.581
31/10/2009,39565.819,41394.36,1828.541
01/11/2009,37925.945,39927.178,2001.233
02/11/2009,38600.622,41376.786,2776.164
03/11/2009,40962.055,43007.039,2044.984
04/11/2009,40742.809,42890.398,2147.589
05/11/2009,39973.105,41648.308,1675.203
06/11/2009,40068.833,42097.616,2028.783
07/11/2009,40000.396,41197.557,1197.161
08/11/2009,38589.352,40026.975,1437.623
09/11/2009,39110.678,41196.645,2085.967
10/11/2009,39279.741,40733.487,1453.746
11/11/2009,38840.607,40117.627,1277.02
12/11/2009,38749.628,39909.216,1159.588
13/11/2009,39322.893,40927.093,1604.2
14/11/2009,37667.919,39668.294,2000.375
15/11/2009,38243.112,40790.21,2547.098
16/11/2009,39062.78,40565.537,1502.757
17/11/2009,38622.343,39881.257,1258.914
18/11/2009,38984.548,40838.22,1853.672
19/11/2009,39681.919,40927.309,1245.39
20/11/2009,39076.636,41225.178,2148.542
21/11/2009,39650.82,41114.85,1464.03
22/11/2009,40433.226,41759.511,1326.285
23/11/2009,40413.117,41971.842,1558.725
24/11/2009,40319.983,41553.01,1233.027
25/11/2009,39481.926,41048.052,1566.126
26/11/2009,39784.609,41398.574,1613.965
27/11/2009,38340.505,40271.493,1930.988
28/11/2009,38670.614,40101.115,1430.501
29/11/2009,38225.219,40414.06,2188.841
30/11/2009,39194.517,40772.542,1578.025
01/12/2009,40311.654,41743.616,1431.962
02/12/2009,39674.557,41067.226,1392.669
03/12/2009,40006.143,40675.848,669.705
04/12/2009,39802.001,41814.743,2012.742
05/12/2009,39543.304,41355.225,1811.921
06/12/2009,38693.672,40734.599,2040.927
07/12/2009,39715.752,42213.544,2497.792
08/12/2009,39760.039,41625.584,1865.545
09/12/2009,39746.442,41946.116,2199.674
10/12/2009,40558.647,42143.304,1584.657
11/12/2009,40755.635,42429.328,1673.693
12/12/2009,39685.984,41974.309,2288.325
13/12/2009,38945.042,41638.797,2693.755
14/12/2009,40751.63,42538.103,1786.473
15/12/2009,41349.754,43295.355,1945.601
16/12/2009,41164.352,42569.093,1404.741
17/12/2009,40974.969,42615.376,1640.407
18/12/2009,40739.038,42392.103,1653.065
19/12/2009,39860.682,42216.606,2355.924
20/12/2009,38637.877,41689.527,3051.65
21/12/2009,39856.406,42669.053,2812.647
22/12/2009,42289.133,44531.168,2242.035
23/12/2009,42242.708,44098.323,1855.615
24/12/2009,40768.542,44461.641,3693.099
25/12/2009,38913.339,42782.305,3868.966
26/12/2009,39701.504,42110.67,2409.166
27/12/2009,38919.473,42413.37,3493.897
28/12/2009,39957.17,42976.948,3019.778
29/12/2009,41013.141,44574.922,3561.781
30/12/2009,41413.916,44521.861,3107.945
31/12/2009,41105.228,44084.957,2979.729
01/01/2010,40722.852,43445.569,2722.717
02/01/2010,41298.197,43501.892,2203.695
03/01/2010,40933.642,42304.626,1370.984
04/01/2010,42159.278,43932.844,1773.566
05/01/2010,43905.987,45252.979,1346.992
06/01/2010,44140.244,45303.989,1163.745
07/01/2010,43651.085,43990.125,339.04
08/01/2010,42569.842,43836.429,1266.587
09/01/2010,42946.023,43388.077,442.054
10/01/2010,41549.674,43373.688,1824.014
11/01/2010,41766.381,43506.167,1739.786
12/01/2010,43511.962,44611.125,1099.163
13/01/2010,43775.888,44484.144,708.256
14/01/2010,42622.39,44185.382,1562.992
15/01/2010,42051.589,43401.638,1350.049
16/01/2010,43197.994,43661.81,463.816
17/01/2010,42302.727,43284.78,982.053
18/01/2010,41430.826,43019.52,1588.694
19/01/2010,40891.614,42703.297,1811.683
20/01/2010,41382.672,42099.217,716.545
21/01/2010,41082.657,42370.181,1287.524
22/01/2010,40658.888,42536.528,1877.64
23/01/2010,39875.816,41871.866,1996.05
24/01/2010,40408.035,42444.82,2036.785
25/01/2010,41385.245,43286.921,1901.676
26/01/2010,42811.29,43201.334,390.044
27/01/2010,42735.59,42915.68,180.09
28/01/2010,42767.613,44300.312,1532.699
29/01/2010,42473.318,44323.39,1850.072
30/01/2010,42825.787,43990.406,1164.619
31/01/2010,42632.755,44273.567,1640.812
01/02/2010,41240.826,44199.579,2958.753
02/02/2010,42281.595,43749.463,1467.868
03/02/2010,42017.124,44378.545,2361.421
04/02/2010,42613.201,45028.802,2415.601
05/02/2010,42528.066,44474.453,1946.387
06/02/2010,41173.217,42832.616,1659.399
07/02/2010,39282.892,42403.514,3120.622
08/02/2010,40575.76,42873.122,2297.362
09/02/2010,42166.834,44199.069,2032.235
10/02/2010,42103.499,44577.936,2474.437
11/02/2010,42279.845,44666.678,2386.833
12/02/2010,41996.863,44817.119,2820.256
13/02/2010,41792.731,44005.345,2212.614
14/02/2010,40890.429,43789.668,2899.239
15/02/2010,41839.605,44215.79,2376.185
16/02/2010,41911.867,44483.04,2571.173
17/02/2010,42603.329,44852.865,2249.536
18/02/2010,42108.761,44282.415,2173.654
19/02/2010,41337.979,44388.651,3050.672
20/02/2010,41653.563,43909.583,2256.02
21/02/2010,41005.343,43605.588,2600.245
22/02/2010,41909.502,44096.6,2187.098
23/02/2010,43186.449,44858.097,1671.648
24/02/2010,43043.735,45499.949,2456.214
25/02/2010,42745.068,45382.752,2637.684
26/02/2010,42758.847,44516.96,1758.113
27/02/2010,42533.184,44629.408,2096.224
28/02/2010,42061.007,44629.792,2568.785
01/03/2010,41068.557,44088.651,3020.094
02/03/2010,42429.728,44521.761,2092.033
03/03/2010,41562.084,43668.079,2105.995
04/03/2010,42581.135,44261.987,1680.852
05/03/2010,43303.09,45727.187,2424.097
06/03/2010,43816.372,45634.664,1818.292
07/03/2010,42940.125,45219.745,2279.62
08/03/2010,42580.964,44897.604,2316.64
09/03/2010,42000.538,43832.543,1832.005
10/03/2010,41134.25,43142.677,2008.427
11/03/2010,41653.867,43576.16,1922.293
12/03/2010,41634.434,44719.883,3085.449
13/03/2010,40701.248,43025.19,2323.942
14/03/2010,40305.071,43118.318,2813.247
15/03/2010,41041.583,42316.064,1274.481
16/03/2010,41951.684,42685.181,733.497
17/03/2010,42433.729,43132.684,698.955
18/03/2010,42712.176,43503.398,791.222
19/03/2010,42498.893,44054.152,1555.259
20/03/2010,41604.656,43866.825,2262.169
21/03/2010,41407.07,43576.435,2169.365
22/03/2010,41861.863,43853.59,1991.727
23/03/2010,42259.36,43655.5,1396.14
24/03/2010,42410.043,43403.761,993.718
25/03/2010,42743.922,43757.154,1013.232
26/03/2010,42494.216,43464.204,969.988
27/03/2010,41544.548,42537.931,993.383
28/03/2010,41534.355,42876.059,1341.704
29/03/2010,41788.098,42717.708,929.61
30/03/2010,42322.321,43832.253,1509.932
31/03/2010,41236.125,43243.041,2006.916
01/04/2010,41522.144,43613.494,2091.35
02/04/2010,40015.934,43043.709,3027.775
03/04/2010,42401.455,43738.206,1336.751
04/04/2010,41663.488,44068.921,2405.433
05/04/2010,41271.263,43704.542,2433.279
06/04/2010,41752.014,43598.893,1846.879
07/04/2010,41456.063,42907.463,1451.4
08/04/2010,41595.356,43433.059,1837.703
09/04/2010,42212.719,43682.837,1470.118
10/04/2010,40828.246,42685.741,1857.495
11/04/2010,40485.226,42957.755,2472.529
12/04/2010,41443.411,43894.006,2450.595
13/04/2010,41478.25,43389.113,1910.863
14/04/2010,41880.52,43681.976,1801.456
15/04/2010,41312.574,43493.55,2180.976
16/04/2010,41173.302,43499.563,2326.261
17/04/2010,40855.657,43208.935,2353.278
18/04/2010,39930.501,43251.752,3321.251
19/04/2010,40693.271,43625.933,2932.662
20/04/2010,41561.33,43246.662,1685.332
21/04/2010,41415.107,43408.861,1993.754
22/04/2010,41078.875,43659.341,2580.466
23/04/2010,41880.197,43060.109,1179.912
24/04/2010,40850.934,42546.249,1695.315
25/04/2010,39849.243,42152.115,2302.872
26/04/2010,40844.587,42407.444,1562.857
27/04/2010,41735.487,43284.51,1549.023
28/04/2010,40835.881,42175.688,1339.807
29/04/2010,41238.226,42582.182,1343.956
30/04/2010,41421.95,42595.284,1173.334
01/05/2010,39027.516,41478.79,2451.274
02/05/2010,38858.573,41288.69,2430.117
03/05/2010,39894.861,41595.7,1700.839
04/05/2010,42462.45,43627.6,1165.15
05/05/2010,41827.538,43265.11,1437.572
06/05/2010,42429.696,44220.99,1791.294
07/05/2010,42482.391,43429.34,946.949
08/05/2010,42419.111,43314.56,895.449
09/05/2010,41909.89,42606.55,696.66
10/05/2010,42053.827,43561.86,1508.033
11/05/2010,42645.961,43136.62,490.659
12/05/2010,42217.626,43019.64,802.014
13/05/2010,42250.304,43022.34,772.036
14/05/2010,41321.268,42508.12,1186.852
15/05/2010,41964.721,42892.41,927.689
16/05/2010,42009.668,43159.9,1150.232
17/05/2010,42037.96,43884.47,1846.51
18/05/2010,42356.654,44751.51,2394.856
19/05/2010,42281.853,44259.13,1977.277
20/05/2010,42553.862,44124.86,1570.998
21/05/2010,41545.647,42938.97,1393.323
22/05/2010,40641.651,41314.48,672.829
23/05/2010,39517.832,40273.52,755.688
24/05/2010,40441.691,41893.14,1451.449
25/05/2010,42354.235,43519.29,1165.055
26/05/2010,42869.836,43893.57,1023.734
27/05/2010,42985.604,44064.31,1078.706
28/05/2010,42371.629,44318.02,1946.391
29/05/2010,40437.009,42903.08,2466.071
30/05/2010,38825.671,41508.18,2682.509
31/05/2010,41772.37,43628.99,1856.62
01/06/2010,43630.663,45335.219,1704.556
02/06/2010,42838.329,44984.413,2146.084
03/06/2010,42986.595,44481.839,1495.244
04/06/2010,43024.037,44798.911,1774.874
05/06/2010,40394.383,43107.243,2712.86
06/06/2010,40005.242,41946.911,1941.669
07/06/2010,41704.379,43607.184,1902.805
08/06/2010,41545.193,43645.49,2100.297
09/06/2010,41478.675,42582.533,1103.858
10/06/2010,41835.173,43267.865,1432.692
11/06/2010,41508.743,43199.789,1691.046
12/06/2010,40646.268,43216.377,2570.109
13/06/2010,39703.484,42545.321,2841.837
14/06/2010,40676.182,43135.165,2458.983
15/06/2010,41552.016,43106.847,1554.831
16/06/2010,41075.576,43190.193,2114.617
17/06/2010,41767.397,44498.983,2731.586
18/06/2010,41843.607,43488.333,1644.726
19/06/2010,40869.038,43354.688,2485.65
20/06/2010,39610.792,42764.05,3153.258
21/06/2010,41932.755,44165.715,2232.96
22/06/2010,42673.965,44629.223,1955.258
23/06/2010,42482.021,43871.182,1389.161
24/06/2010,41995.846,44512.055,2516.209
25/06/2010,42122.597,43651.429,1528.832
26/06/2010,40922.352,42977.564,2055.212
27/06/2010,39623.045,42008.635,2385.59
28/06/2010,40503.654,43607.844,3104.19
29/06/2010,40754.129,42611.104,1856.975
30/06/2010,41604.921,44535.3,2930.379
01/07/2010,40536.645,43358.725,2822.08
02/07/2010,40098.019,42920.84,2822.821
03/07/2010,39982.397,41697.459,1715.062
04/07/2010,39257.773,41732.723,2474.95
05/07/2010,40667.144,43271.023,2603.879
06/07/2010,41391.958,44343.676,2951.718
07/07/2010,41548.55,44038.633,2490.083
08/07/2010,41380.941,43069.862,1688.921
09/07/2010,41675.37,43802.941,2127.571
10/07/2010,41290.055,42603.019,1312.964
11/07/2010,40516.568,42830.051,2313.483
12/07/2010,42022.391,44039.783,2017.392
13/07/2010,43283.104,45415.918,2132.814
14/07/2010,43826.892,45148.281,1321.389
15/07/2010,43017.779,44585.636,1567.857
16/07/2010,42978.47,45205.315,2226.845
17/07/2010,42572.191,44805.599,2233.408
18/07/2010,41862.041,44252.925,2390.884
19/07/2010,41929.601,44370.499,2440.898
20/07/2010,42402.105,44084.252,1682.147
21/07/2010,42174.521,44003.725,1829.204
22/07/2010,42343.509,44045.643,1702.134
23/07/2010,42233.322,43316.634,1083.312
24/07/2010,42028.807,43342.917,1314.11
25/07/2010,40517.149,42929.202,2412.053
26/07/2010,41220.101,43616.919,2396.818
27/07/2010,41265.734,43573.084,2307.35
28/07/2010,41345.36,43471.192,2125.832
29/07/2010,41635.038,43459.72,1824.682
30/07/2010,41287.876,43300.754,2012.878
31/07/2010,41710.177,43631.628,1921.451
01/08/2010,41234.744,43162.149,1927.405
02/08/2010,41741.842,43526.694,1784.852
03/08/2010,41811.898,44172.12,2360.222
04/08/2010,42442.732,44107.239,1664.507
05/08/2010,43009.75,44243.593,1233.843
06/08/2010,42583.227,44295.655,1712.428
07/08/2010,41617.039,43706.208,2089.169
08/08/2010,40236.629,43292.514,3055.885
09/08/2010,41532.59,44746.378,3213.788
10/08/2010,41892.906,43765.136,1872.23
11/08/2010,41666.249,44188.357,2522.108
12/08/2010,42541.217,44235.965,1694.748
13/08/2010,42720.979,44725.236,2004.257
14/08/2010,42059.457,44489.675,2430.218
15/08/2010,40657.145,43592.75,2935.605
16/08/2010,42020.029,44722.646,2702.617
17/08/2010,42877.801,44149.532,1271.731
18/08/2010,42861.065,44923.9,2062.835
19/08/2010,43272.167,44593.567,1321.4
20/08/2010,42643.009,44015.891,1372.882
21/08/2010,42764.673,44309.217,1544.544
22/08/2010,41234.837,42757.496,1522.659
23/08/2010,42127.141,43755.866,1628.725
24/08/2010,42446.742,43520.871,1074.129
25/08/2010,42189.14,43523.196,1334.056
26/08/2010,42094.48,43789.248,1694.768
27/08/2010,42759.434,44008.01,1248.576
28/08/2010,41481.125,43428.067,1946.942
29/08/2010,40109.518,42325.663,2216.145
30/08/2010,40864.688,42499.301,1634.613
31/08/2010,42553.639,43530.088,976.449
01/09/2010,42742.104,44711.154,1969.05
02/09/2010,42369.305,44751.495,2382.19
03/09/2010,42010.773,43917.463,1906.69
04/09/2010,41461.172,43990.584,2529.412
05/09/2010,40902.529,44364.212,3461.683
06/09/2010,41570.151,45290.045,3719.894
07/09/2010,41872.529,44180.878,2308.349
08/09/2010,42142.504,43801.233,1658.729
09/09/2010,41846.032,43829.036,1983.004
10/09/2010,41730.229,43458.269,1728.04
11/09/2010,41362.834,43873.101,2510.267
12/09/2010,40883.949,44153.05,3269.101
13/09/2010,41642.082,44654.497,3012.415
14/09/2010,42604.853,44445.12,1840.267
15/09/2010,42309.085,43632.796,1323.711
16/09/2010,41263.483,42799.18,1535.697
17/09/2010,40720.011,43352.68,2632.669
18/09/2010,41324.804,43443.765,2118.961
19/09/2010,40816.981,44236.095,3419.114
20/09/2010,41868.351,44736.87,2868.519
21/09/2010,42277.09,44222.098,1945.008
22/09/2010,41103.642,43253.224,2149.582
23/09/2010,41321.683,42562.72,1241.037
24/09/2010,41494.274,43227.733,1733.459
25/09/2010,40718.291,42917.759,2199.468
26/09/2010,39731.785,43805.248,4073.463
27/09/2010,40116.725,43971.66,3854.935
28/09/2010,40214.941,43437.813,3222.872
29/09/2010,40426.203,42076.711,1650.508
30/09/2010,40303.929,42664.723,2360.794
01/10/2010,40759.404,42286.549,1527.145
02/10/2010,40203.631,42271.917,2068.286
03/10/2010,40131.983,42539.523,2407.54
04/10/2010,40623.69,42183.385,1559.695
05/10/2010,42427.012,44601.554,2174.542
06/10/2010,41491.735,43270.285,1778.55
07/10/2010,41106.913,42710.151,1603.238
08/10/2010,42324.793,44105.343,1780.55
09/10/2010,41537.386,43322.395,1785.009
10/10/2010,40352.451,42201.44,1848.989
11/10/2010,40942.426,42528.54,1586.114
12/10/2010,41162.635,43018.211,1855.576
13/10/2010,41612.562,43059.071,1446.509
14/10/2010,41004.424,42830.416,1825.992
15/10/2010,40826.217,43599.751,2773.534
16/10/2010,40548.548,42688.73,2140.182
17/10/2010,40069.257,42294.321,2225.064
18/10/2010,39319.96,41617.583,2297.623
19/10/2010,38686.532,42261.035,3574.503
20/10/2010,40592.58,42665.598,2073.018
21/10/2010,40772.544,42107.296,1334.752
22/10/2010,40711.901,42879.693,2167.792
23/10/2010,39071.838,41397.53,2325.692
24/10/2010,38296.234,41485.089,3188.855
25/10/2010,38592.346,41163.348,2571.002
26/10/2010,40252.719,41883.416,1630.697
27/10/2010,41280.842,42580.813,1299.971
28/10/2010,40471.187,42035.559,1564.372
29/10/2010,40372.923,43177.107,2804.184
30/10/2010,40734.474,43121.528,2387.054
31/10/2010,42550.369,43476.29,925.921
01/11/2010,40739.926,42159.785,1419.859
02/11/2010,41289.541,43101.683,1812.142
03/11/2010,41836.193,43757.274,1921.081
04/11/2010,41150.597,42768.414,1617.817
05/11/2010,41233.312,43112.21,1878.898
06/11/2010,40254.192,42368.649,2114.457
07/11/2010,39341.44,41883.438,2541.998
08/11/2010,39980.563,42030.154,2049.591
09/11/2010,40528.234,42602.834,2074.6
10/11/2010,40637.541,42977.857,2340.316
11/11/2010,40933.873,42422.684,1488.811
12/11/2010,40805.504,41914.395,1108.891
13/11/2010,40310.37,41894.268,1583.898
14/11/2010,39194.753,41252.499,2057.746
15/11/2010,39623.822,41580.56,1956.738
16/11/2010,39033.185,41536.022,2502.837
17/11/2010,39191.537,41089.332,1897.795
18/11/2010,40401.431,42803.314,2401.883
19/11/2010,39587.124,42125.87,2538.746
20/11/2010,38959.725,41979.047,3019.322
21/11/2010,38836.144,42098.411,3262.267
22/11/2010,39997.355,41793.98,1796.625
23/11/2010,40477.487,42105.711,1628.224
24/11/2010,40878.041,42102.052,1224.011
25/11/2010,40756.794,42551.925,1795.131
26/11/2010,40527.878,42528.203,2000.325
27/11/2010,40770.693,43433.48,2662.787
28/11/2010,40463.315,43645.237,3181.922
29/11/2010,41101.573,43375.081,2273.508
30/11/2010,41511.857,43417.579,1905.722
01/12/2010,40334.581,42394.287,2059.706
02/12/2010,41020.334,42714.163,1693.829
03/12/2010,39483.502,41101.899,1618.397
04/12/2010,39318.57,41728.273,2409.703
05/12/2010,38870.306,41524.379,2654.073
06/12/2010,40025.722,41888.644,1862.922
07/12/2010,39972.706,42158.784,2186.078
08/12/2010,40515.926,42102.136,1586.21
09/12/2010,41046.013,42603.531,1557.518
10/12/2010,41031.278,42109.692,1078.414
11/12/2010,39366.72,42562.119,3195.399
12/12/2010,38981.107,42525.961,3544.854
13/12/2010,40085.162,41739.806,1654.644
14/12/2010,40694.057,42343.498,1649.441
15/12/2010,42039.672,43377.102,1337.43
16/12/2010,42071.363,43502.939,1431.576
17/12/2010,41900.787,43222.373,1321.586
18/12/2010,41316.737,42711.763,1395.026
19/12/2010,40503.984,43369.543,2865.559
20/12/2010,42000.009,43899.874,1899.865
21/12/2010,41947.744,43817.691,1869.947
22/12/2010,43026.292,44597.603,1571.311
23/12/2010,42210.08,43863.222,1653.142
24/12/2010,41813.163,44556.438,2743.275
25/12/2010,40951.961,44250.905,3298.944
26/12/2010,41959.233,45425.445,3466.212
27/12/2010,42765.498,45389.436,2623.938
28/12/2010,42621.381,44981.441,2360.06
29/12/2010,42730.697,45534,2803.303
30/12/2010,42102.861,44597.951,2495.09
31/12/2010,41859.128,44548.948,2689.82
01/01/2011,35961.359,37681.97,1720.611
02/01/2011,36904.425,38587.185,1682.76
03/01/2011,39851.821,42519.672,2667.851
04/01/2011,42138.618,44016.105,1877.487
05/01/2011,41817.948,42723.63,905.682
06/01/2011,42171.691,43280.593,1108.902
07/01/2011,41812.982,44080.158,2267.176
08/01/2011,40398.725,43518.753,3120.028
09/01/2011,40334.375,43171.687,2837.312
10/01/2011,40393.993,43235.136,2841.143
11/01/2011,41477.531,43590.716,2113.185
12/01/2011,41554.186,43814.765,2260.579
13/01/2011,41293.052,43730.337,2437.285
14/01/2011,40954.089,42734.906,1780.817
15/01/2011,40108.837,42230.068,2121.231
16/01/2011,39407.125,42186.036,2778.911
17/01/2011,40683.762,42205.668,1521.906
18/01/2011,40742.605,42866.724,2124.119
19/01/2011,41212.559,43751.305,2538.746
20/01/2011,41302.111,44061.945,2759.834
21/01/2011,41116.134,44632.853,3516.719
22/01/2011,40354.837,43737.931,3383.094
23/01/2011,39351.625,42988.648,3637.023
24/01/2011,39685.001,43946.082,4261.081
25/01/2011,41787.481,43833.452,2045.971
26/01/2011,41770.816,44173.376,2402.56
27/01/2011,41860.511,44319.749,2459.238
28/01/2011,41845.185,44676.685,2831.5
29/01/2011,41158.113,44387.098,3228.985
30/01/2011,39763.783,43570.141,3806.358
31/01/2011,40425.323,44138.145,3712.822
01/02/2011,40495.975,44484.13,3988.155
02/02/2011,41619.728,44642.559,3022.831
03/02/2011,40788.228,43933.77,3145.542
04/02/2011,38484.477,41361.821,2877.344
05/02/2011,38246.28,41582.533,3336.253
06/02/2011,38298.893,41805.766,3506.873
07/02/2011,38724.241,42792.054,4067.813
08/02/2011,40934.196,44770.024,3835.828
09/02/2011,39606.09,42086.97,2480.88
10/02/2011,40859.904,42726.937,1867.033
11/02/2011,41168.097,42424.825,1256.728
12/02/2011,40768.088,43163.683,2395.595
13/02/2011,39586.968,42888.062,3301.094
14/02/2011,40015.727,42643.262,2627.535
15/02/2011,40961.711,43461.836,2500.125
16/02/2011,39943.537,42354.632,2411.095
17/02/2011,40779.616,43113.701,2334.085
18/02/2011,41316.445,43501.144,2184.699
19/02/2011,40055.292,43067.104,3011.812
20/02/2011,38965.544,42023.733,3058.189
21/02/2011,40121.088,42806.438,2685.35
22/02/2011,41200.356,44100.711,2900.355
23/02/2011,41761.592,43574.609,1813.017
24/02/2011,42017.279,44125.911,2108.632
25/02/2011,41499.461,43244.427,1744.966
26/02/2011,40253.57,42762.071,2508.501
27/02/2011,38936.361,41756.849,2820.488
28/02/2011,39766.178,42548.937,2782.759
01/03/2011,40295.695,43376.117,3080.422
02/03/2011,39602.104,43094.679,3492.575
03/03/2011,40483.246,43254.592,2771.346
04/03/2011,39772.19,42694.168,2921.978
05/03/2011,40371.505,43398.866,3027.361
06/03/2011,38908.716,42278.211,3369.495
07/03/2011,39381.255,43436.118,4054.863
08/03/2011,40280.344,43224.515,2944.171
09/03/2011,40871.525,43553.712,2682.187
10/03/2011,40229.071,43381.021,3151.95
11/03/2011,40386.754,43061.569,2674.815
12/03/2011,39723.537,43203.111,3479.574
13/03/2011,38941.068,42979.996,4038.928
14/03/2011,38938.602,43128.732,4190.13
15/03/2011,39934.311,42362.387,2428.076
16/03/2011,39860.993,42544.927,2683.934
17/03/2011,39587.431,42830.412,3242.981
18/03/2011,40433.737,43020.875,2587.138
19/03/2011,39574.574,42530.927,2956.353
20/03/2011,39383.389,43222.53,3839.141
21/03/2011,39297.895,43225.732,3927.837
22/03/2011,40338.268,43432.767,3094.499
23/03/2011,40972.18,43346.023,2373.843
24/03/2011,40871.037,44054.827,3183.79
25/03/2011,40634.488,43485.964,2851.476
26/03/2011,40402.266,43447.625,3045.359
27/03/2011,40585.304,43334.938,2749.634
28/03/2011,41412.462,44204.878,2792.416
29/03/2011,41303.377,44460.412,3157.035
30/03/2011,41203.819,44583.078,3379.259
